"Date","Price","Open","High","Low","Vol.","Change %"
"2023- 04- 09","580,000","580,000","580,000","580,000","","0.00%"
"2023- 04- 07","580,000","581,000","590,000","579,000","347.82K","0.00%"
"2023- 04- 06","580,000","587,000","590,000","578,000","275.99K","-1.36%"
"2023- 04- 05","588,000","575,000","589,000","574,000","234.82K","2.26%"
"2023- 04- 04","575,000","586,000","598,000","572,000","442.93K","-1.88%"
"2023- 04- 03","586,000","588,000","590,000","577,000","329.41K","0.34%"
"2023- 04- 02","584,000","584,000","584,000","584,000","","0.00%"
"2023- 03- 31","584,000","582,000","590,000","571,000","296.88K","-0.68%"
"2023- 03- 30","588,000","587,000","590,000","576,000","333.09K","0.86%"
"2023- 03- 29","583,000","578,000","585,000","577,000","363.98K","1.04%"
"2023- 03- 28","577,000","578,000","579,000","566,000","261.87K","0.52%"
"2023- 03- 27","574,000","588,000","594,000","572,000","547.85K","0.88%"
"2023- 03- 26","569,000","569,000","569,000","569,000","","0.00%"
"2023- 03- 24","569,000","577,000","578,000","556,000","312.32K","-1.04%"
"2023- 03- 23","575,000","568,000","580,000","566,000","454.97K","0.35%"
"2023- 03- 22","573,000","557,000","577,000","555,000","530.32K","4.95%"
"2023- 03- 21","546,000","549,000","559,000","545,000","185.29K","0.37%"
"2023- 03- 20","544,000","546,000","551,000","537,000","227.35K","-1.63%"
"2023- 03- 19","553,000","553,000","553,000","553,000","","0.00%"
"2023- 03- 17","553,000","579,000","579,000","550,000","455.51K","-3.99%"
"2023- 03- 16","576,000","561,000","578,000","558,000","498.50K","1.95%"
"2023- 03- 15","565,000","551,000","573,000","549,000","452.76K","3.10%"
"2023- 03- 14","548,000","560,000","561,000","545,000","304.79K","-2.66%"
"2023- 03- 13","563,000","554,000","565,000","549,000","362.35K","2.18%"
"2023- 03- 12","551,000","551,000","551,000","551,000","","0.00%"
"2023- 03- 10","551,000","537,000","553,000","534,000","269.01K","0.36%"
"2023- 03- 09","549,000","564,000","569,000","545,000","409.71K","-2.31%"
"2023- 03- 08","562,000","559,000","569,000","551,000","371.27K","-0.71%"
"2023- 03- 07","566,000","548,000","570,000","543,000","830.48K","3.47%"
"2023- 03- 06","547,000","545,000","547,000","533,000","416.05K","1.67%"
"2023- 03- 05","538,000","538,000","538,000","538,000","","0.00%"
"2023- 03- 03","538,000","539,000","542,000","533,000","286.59K","0.56%"
"2023- 03- 02","535,000","520,000","542,000","516,000","502.34K","2.29%"
"2023- 03- 01","523,000","523,000","523,000","523,000","","0.00%"
"2023- 02- 28","523,000","516,000","532,000","515,000","413.13K","2.95%"
"2023- 02- 27","508,000","507,000","512,000","499,000","255.03K","-0.59%"
"2023- 02- 26","511,000","511,000","511,000","511,000","","0.00%"
"2023- 02- 24","511,000","508,000","522,000","507,000","238.04K","0.79%"
"2023- 02- 23","507,000","511,000","515,000","504,000","216.29K","-0.20%"
"2023- 02- 22","508,000","507,000","516,000","504,000","313.55K","-2.31%"
"2023- 02- 21","520,000","517,000","522,000","511,000","209.50K","0.78%"
"2023- 02- 20","516,000","534,000","534,000","511,000","378.24K","-3.19%"
"2023- 02- 19","533,000","533,000","533,000","533,000","","0.00%"
"2023- 02- 17","533,000","540,000","548,000","529,000","332.92K","-2.91%"
"2023- 02- 16","549,000","534,000","549,000","531,000","388.27K","4.17%"
"2023- 02- 15","527,000","531,000","543,000","526,000","311.18K","0.38%"
"2023- 02- 14","525,000","526,000","532,000","520,000","298.74K","0.57%"
"2023- 02- 13","522,000","536,000","537,000","522,000","412.57K","-3.69%"
"2023- 02- 12","542,000","542,000","542,000","542,000","","0.00%"
"2023- 02- 10","542,000","547,000","548,000","535,000","259.24K","-1.45%"
"2023- 02- 09","550,000","544,000","550,000","540,000","350.64K","0.73%"
"2023- 02- 08","546,000","545,000","549,000","542,000","300.29K","0.74%"
"2023- 02- 07","542,000","520,000","544,000","520,000","362.53K","3.24%"
"2023- 02- 06","525,000","530,000","533,000","521,000","278.30K","-1.87%"
"2023- 02- 05","535,000","535,000","535,000","535,000","","0.00%"
"2023- 02- 03","535,000","533,000","541,000","530,000","309.18K","0.38%"
"2023- 02- 02","533,000","529,000","534,000","522,000","365.29K","2.11%"
"2023- 02- 01","522,000","527,000","531,000","518,000","426.32K","0.19%"
"2023- 01- 31","521,000","504,000","528,000","501,000","720.26K","2.16%"
"2023- 01- 30","510,000","498,500","515,000","490,000","1.60M","0.79%"
"2023- 01- 29","506,000","506,000","506,000","506,000","","0.00%"
"2023- 01- 27","506,000","525,000","526,000","504,000","456.93K","-2.13%"
"2023- 01- 26","517,000","485,500","520,000","476,500","684.91K","6.82%"
"2023- 01- 25","484,000","470,000","484,000","470,000","365.86K","3.09%"
"2023- 01- 24","469,500","469,500","469,500","469,500","","0.00%"
"2023- 01- 20","469,500","456,500","471,500","450,500","265.10K","2.96%"
"2023- 01- 19","456,000","458,000","463,000","448,000","269.84K","-0.44%"
"2023- 01- 18","458,000","464,000","467,000","454,500","274.48K","0.00%"
"2023- 01- 17","458,000","478,500","479,000","454,500","388.46K","-4.68%"
"2023- 01- 16","480,500","478,500","480,500","475,500","138.04K","0.52%"
"2023- 01- 15","478,000","478,000","478,000","478,000","","0.00%"
"2023- 01- 13","478,000","479,500","482,000","475,500","179.13K","0.00%"
"2023- 01- 12","478,000","481,000","482,000","472,000","286.07K","0.74%"
"2023- 01- 11","474,500","474,000","478,500","469,000","252.69K","0.21%"
"2023- 01- 10","473,500","473,500","484,000","467,000","605.09K","2.05%"
"2023- 01- 09","464,000","449,500","465,000","448,500","392.78K","4.50%"
"2023- 01- 06","444,000","429,500","444,000","423,000","293.27K","2.42%"
"2023- 01- 05","433,500","447,000","450,000","433,000","289.96K","-2.14%"
"2023- 01- 04","443,000","433,000","445,000","421,000","290.10K","0.57%"
"2023- 01- 03","440,500","446,000","449,500","435,000","217.47K","-1.23%"
"2023- 01- 02","446,000","442,000","455,000","441,500","248.99K","2.41%"
"2022- 12- 29","435,500","435,500","442,500","432,500","263.12K","-0.23%"
"2022- 12- 28","436,500","450,500","450,500","432,500","443.10K","-4.49%"
"2022- 12- 27","457,000","457,500","460,000","449,500","230.02K","-0.11%"
"2022- 12- 26","457,500","454,000","459,500","454,000","147.80K","0.44%"
"2022- 12- 25","455,500","455,500","455,500","455,500","","0.00%"
"2022- 12- 23","455,500","464,000","465,500","455,000","284.43K","-3.39%"
"2022- 12- 22","471,500","479,500","481,000","466,500","335.68K","-1.15%"
"2022- 12- 21","477,000","489,500","493,000","475,000","243.22K","-2.15%"
"2022- 12- 20","487,500","478,500","497,500","477,000","327.60K","1.14%"
"2022- 12- 19","482,000","482,500","483,000","473,000","313.54K","-0.72%"
"2022- 12- 18","485,500","485,500","485,500","485,500","","0.00%"
"2022- 12- 16","485,500","476,500","489,500","476,500","310.66K","-0.10%"
