"Date","Price","Open","High","Low","Vol.","Change %"
"2024- 12- 30","53,200","53,300","54,000","53,100","12.45M","-0.93%"
"2024- 12- 27","53,700","53,500","54,100","53,200","10.67M","0.19%"
"2024- 12- 26","53,600","54,500","54,600","53,500","10.42M","-1.47%"
"2024- 12- 24","54,400","53,700","54,500","53,600","11.56M","1.68%"
"2024- 12- 23","53,500","53,400","54,000","53,300","13.60M","0.94%"
"2024- 12- 20","53,000","52,700","53,100","51,900","24.12M","-0.19%"
"2024- 12- 19","53,100","53,500","53,800","53,100","22.14M","-3.28%"
"2024- 12- 18","54,900","54,100","55,400","54,000","13.59M","1.29%"
"2024- 12- 17","54,200","54,700","55,200","54,000","20.11M","-2.52%"
"2024- 12- 16","55,600","56,300","56,600","55,200","15.21M","-0.89%"
"2024- 12- 13","56,100","55,800","56,300","55,500","15.80M","0.36%"
"2024- 12- 12","55,900","54,000","56,500","53,900","32.33M","3.52%"
"2024- 12- 11","54,000","53,600","54,200","53,400","14.33M","0.00%"
"2024- 12- 10","54,000","54,500","54,500","53,700","20.57M","1.12%"
"2024- 12- 09","53,400","53,500","54,600","53,200","26.13M","-1.29%"
"2024- 12- 06","54,100","53,900","54,400","52,700","22.81M","0.74%"
"2024- 12- 05","53,700","53,200","54,400","53,200","23.25M","1.13%"
"2024- 12- 04","53,100","52,000","53,400","52,000","28.69M","-0.93%"
"2024- 12- 03","53,600","53,100","54,400","53,100","23.12M","0.00%"
"2024- 12- 02","53,600","54,300","54,400","53,100","21.84M","-1.11%"
"2024- 11- 29","54,200","55,100","55,300","53,800","23.85M","-2.34%"
"2024- 11- 28","55,500","56,000","56,400","55,200","19.76M","-1.42%"
"2024- 11- 27","56,300","57,700","57,800","56,000","21.66M","-3.43%"
"2024- 11- 26","58,300","57,900","58,900","57,500","22.73M","0.69%"
"2024- 11- 25","57,900","57,400","57,900","56,700","33.95M","3.39%"
"2024- 11- 22","56,000","56,000","56,700","55,900","15.13M","-0.71%"
"2024- 11- 21","56,400","54,900","56,900","54,700","18.99M","1.99%"
"2024- 11- 20","55,300","56,100","56,500","54,800","20.74M","-1.78%"
"2024- 11- 19","56,300","56,500","57,500","55,900","31.44M","-0.71%"
"2024- 11- 18","56,700","57,000","57,500","55,900","47.68M","5.98%"
"2024- 11- 15","53,500","50,300","54,200","50,300","43.75M","7.21%"
"2024- 11- 14","49,900","50,200","51,800","49,900","45.26M","-1.38%"
"2024- 11- 13","50,600","52,000","53,000","50,500","50.82M","-4.53%"
"2024- 11- 12","53,000","54,600","54,600","53,000","32.86M","-3.64%"
"2024- 11- 11","55,000","56,700","56,800","55,000","29.59M","-3.51%"
"2024- 11- 08","57,000","58,000","58,300","57,000","13.45M","-0.87%"
"2024- 11- 07","57,500","56,900","58,100","56,800","16.95M","0.35%"
"2024- 11- 06","57,300","57,600","58,000","56,300","21.90M","-0.52%"
"2024- 11- 05","57,600","57,800","58,100","57,200","17.29M","-1.87%"
"2024- 11- 04","58,700","58,600","59,400","58,400","15.47M","0.69%"
"2024- 11- 01","58,300","59,000","59,600","58,100","18.83M","-1.52%"
"2024- 10- 31","59,200","58,500","61,200","58,300","34.90M","0.17%"
"2024- 10- 30","59,100","59,100","59,800","58,600","19.18M","-0.84%"
"2024- 10- 29","59,600","58,000","59,600","57,300","27.87M","2.58%"
"2024- 10- 28","58,100","55,700","58,500","55,700","27.57M","3.94%"
"2024- 10- 25","55,900","56,000","56,900","55,800","25.51M","-1.24%"
"2024- 10- 24","56,600","58,200","58,500","56,600","30.70M","-4.23%"
"2024- 10- 23","59,100","57,500","60,000","57,100","27.11M","2.43%"
"2024- 10- 22","57,700","58,800","58,900","57,700","26.88M","-2.20%"
"2024- 10- 21","59,000","59,000","59,600","58,500","18.33M","-0.34%"
"2024- 10- 18","59,200","59,900","60,100","59,100","14.17M","-0.84%"
"2024- 10- 17","59,700","59,400","60,100","59,100","23.00M","0.34%"
"2024- 10- 16","59,500","59,400","60,000","59,200","23.02M","-2.46%"
"2024- 10- 15","61,000","61,100","61,400","60,100","20.65M","0.33%"
"2024- 10- 14","60,800","59,500","61,200","59,400","20.37M","2.53%"
"2024- 10- 11","59,300","59,100","60,100","59,000","28.90M","0.68%"
"2024- 10- 10","58,900","60,100","60,200","58,900","44.60M","-2.32%"
"2024- 10- 08","60,300","60,000","61,000","59,900","27.03M","-1.15%"
"2024- 10- 07","61,000","60,200","61,900","59,500","34.79M","0.66%"
"2024- 10- 04","60,600","61,000","61,700","60,500","23.11M","-1.14%"
"2024- 10- 02","61,300","60,500","61,900","59,900","28.07M","-0.33%"
"2024- 09- 30","61,500","64,200","64,300","61,500","32.18M","-4.21%"
"2024- 09- 27","64,200","64,700","65,400","64,200","26.70M","-0.77%"
"2024- 09- 26","64,700","63,900","64,900","63,700","36.99M","4.02%"
"2024- 09- 25","62,200","63,800","64,200","62,200","28.28M","-1.58%"
"2024- 09- 24","63,200","62,800","63,400","62,400","26.24M","0.96%"
"2024- 09- 23","62,600","62,300","63,500","62,200","28.28M","-0.63%"
"2024- 09- 20","63,000","63,800","64,700","63,000","30.04M","-0.16%"
"2024- 09- 19","63,100","64,000","64,400","62,200","48.73M","-2.02%"
"2024- 09- 13","64,400","65,000","65,500","64,300","24.84M","-2.87%"
"2024- 09- 12","66,300","66,000","66,600","65,200","35.41M","2.16%"
"2024- 09- 11","64,900","65,100","65,500","64,200","35.57M","-1.96%"
"2024- 09- 10","66,200","67,000","67,300","66,000","30.47M","-1.93%"
"2024- 09- 09","67,500","66,900","68,200","66,600","22.56M","-2.03%"
"2024- 09- 06","68,900","69,100","69,700","68,000","18.71M","-0.14%"
"2024- 09- 05","69,000","70,100","71,200","69,000","25.41M","-1.43%"
"2024- 09- 04","70,000","69,800","71,100","69,800","27.03M","-3.45%"
"2024- 09- 03","72,500","74,100","74,300","72,500","16.12M","-2.55%"
"2024- 09- 02","74,400","74,500","74,700","73,500","12.46M","0.13%"
"2024- 08- 30","74,300","74,400","75,000","74,100","13.57M","0.41%"
"2024- 08- 29","74,000","73,600","74,700","73,500","16.77M","-3.14%"
"2024- 08- 28","76,400","75,800","76,400","75,400","9.67M","0.79%"
"2024- 08- 27","75,800","75,700","76,500","75,600","10.98M","-0.39%"
"2024- 08- 26","76,100","78,100","78,200","76,000","15.56M","-2.06%"
"2024- 08- 23","77,700","77,700","78,400","77,500","9.35M","-0.77%"
"2024- 08- 22","78,300","78,700","78,900","77,800","8.10M","0.00%"
"2024- 08- 21","78,300","77,900","78,600","77,800","7.73M","-0.76%"
"2024- 08- 20","78,900","79,500","79,800","78,700","10.16M","0.77%"
"2024- 08- 19","78,300","80,100","80,100","78,000","14.08M","-2.37%"
"2024- 08- 16","80,200","79,400","80,200","78,700","20.80M","3.89%"
"2024- 08- 14","77,200","77,400","77,800","77,000","13.11M","1.45%"
"2024- 08- 13","76,100","76,500","76,600","75,500","10.60M","0.79%"
"2024- 08- 12","75,500","75,200","75,900","74,800","9.53M","1.07%"
"2024- 08- 09","74,700","75,700","75,800","74,200","16.08M","1.77%"
"2024- 08- 08","73,400","73,200","73,900","72,500","28.02M","-1.74%"
"2024- 08- 07","74,700","73,000","76,000","72,800","32.22M","3.03%"
"2024- 08- 06","72,500","74,900","75,300","72,300","46.90M","1.54%"
"2024- 08- 05","71,400","76,700","76,900","70,200","53.91M","-10.30%"
"2024- 08- 02","79,600","81,000","81,400","79,500","25.42M","-4.21%"
"2024- 08- 01","83,100","86,000","86,100","83,100","20.64M","-0.95%"
"2024- 07- 31","83,900","81,200","83,900","80,900","19.69M","3.58%"
"2024- 07- 30","81,000","80,400","81,000","80,000","13.01M","-0.25%"
"2024- 07- 29","81,200","81,600","82,000","81,100","12.42M","0.37%"
"2024- 07- 26","80,900","80,700","81,300","80,400","14.28M","0.62%"
"2024- 07- 25","80,400","80,400","81,000","80,100","20.16M","-1.95%"
"2024- 07- 24","82,000","82,900","83,300","81,900","16.79M","-2.26%"
"2024- 07- 23","83,900","84,200","84,700","83,400","15.46M","1.08%"
"2024- 07- 22","83,000","84,400","84,900","82,600","18.63M","-1.66%"
"2024- 07- 19","84,400","85,600","86,100","84,100","18.07M","-2.88%"
"2024- 07- 18","86,900","83,800","86,900","83,800","24.21M","0.23%"
"2024- 07- 17","86,700","87,100","88,000","86,400","17.75M","-1.14%"
"2024- 07- 16","87,700","86,900","88,000","86,700","16.04M","1.15%"
"2024- 07- 15","86,700","84,700","87,300","84,100","24.93M","2.73%"
"2024- 07- 12","84,400","85,900","86,100","84,100","25.70M","-3.65%"
"2024- 07- 11","87,600","88,500","88,800","86,700","23.93M","-0.23%"
"2024- 07- 10","87,800","87,600","88,000","87,100","17.02M","0.00%"
"2024- 07- 09","87,800","87,800","88,200","86,900","18.89M","0.46%"
"2024- 07- 08","87,400","87,900","88,600","86,900","23.93M","0.34%"
"2024- 07- 05","87,100","85,600","87,100","85,200","45.01M","2.96%"
"2024- 07- 04","84,600","82,900","84,700","82,400","43.67M","3.42%"
"2024- 07- 03","81,800","82,300","82,300","81,000","11.38M","0.00%"
"2024- 07- 02","81,800","82,500","82,600","81,500","14.40M","0.00%"
"2024- 07- 01","81,800","81,500","82,100","81,300","11.25M","0.37%"
"2024- 06- 28","81,500","81,900","81,900","80,800","8.72M","-0.12%"
"2024- 06- 27","81,600","81,300","81,600","80,500","11.55M","0.37%"
"2024- 06- 26","81,300","80,100","81,400","79,900","15.74M","0.62%"
"2024- 06- 25","80,800","80,600","81,800","80,100","17.41M","0.25%"
"2024- 06- 24","80,600","79,700","80,900","79,500","13.59M","0.75%"
"2024- 06- 21","80,000","80,700","80,800","80,000","16.92M","-1.96%"
"2024- 06- 20","81,600","81,500","82,200","81,200","19.80M","0.49%"
"2024- 06- 19","81,200","81,100","82,500","80,500","23.76M","1.75%"
"2024- 06- 18","79,800","78,700","80,200","78,600","17.96M","2.18%"
"2024- 06- 17","78,100","79,200","79,500","78,000","16.05M","-1.88%"
"2024- 06- 14","79,600","79,700","80,500","79,000","22.80M","1.27%"
"2024- 06- 13","78,600","78,400","79,000","77,800","33.32M","2.75%"
"2024- 06- 12","76,500","75,300","77,100","75,200","16.70M","1.73%"
"2024- 06- 11","75,200","75,900","76,000","75,100","16.65M","-0.66%"
"2024- 06- 10","75,700","76,100","76,600","75,600","14.31M","-2.07%"
"2024- 06- 07","77,300","78,400","78,600","77,100","20.22M","-0.13%"
"2024- 06- 05","77,400","78,000","78,000","76,800","23.01M","2.79%"
"2024- 06- 04","75,300","74,900","76,100","74,900","13.02M","-0.53%"
"2024- 06- 03","75,700","74,400","76,400","74,200","15.50M","2.99%"
"2024- 05- 31","73,500","74,500","74,700","73,500","23.55M","0.00%"
"2024- 05- 30","73,500","74,800","75,200","73,500","28.15M","-2.26%"
"2024- 05- 29","75,200","77,700","78,200","75,200","29.69M","-3.09%"
"2024- 05- 28","77,600","76,500","78,000","76,200","17.91M","0.52%"
"2024- 05- 27","77,200","75,300","78,200","74,000","43.58M","1.71%"
"2024- 05- 24","75,900","76,800","77,000","75,700","27.79M","-3.07%"
"2024- 05- 23","78,300","77,700","79,100","77,100","18.60M","0.77%"
"2024- 05- 22","77,700","78,100","78,700","77,300","19.18M","-0.89%"
"2024- 05- 21","78,400","78,500","79,000","78,200","13.27M","-0.63%"
"2024- 05- 20","78,900","78,100","79,100","77,900","18.33M","1.94%"
"2024- 05- 17","77,400","78,600","78,800","77,200","15.70M","-1.02%"
"2024- 05- 16","78,200","80,200","80,300","78,100","20.37M","-0.13%"
"2024- 05- 14","78,300","78,600","78,800","77,900","11.44M","-0.13%"
"2024- 05- 13","78,400","79,400","79,900","77,600","18.58M","-1.01%"
"2024- 05- 10","79,200","80,400","81,100","78,900","16.74M","-0.63%"
"2024- 05- 09","79,700","81,100","81,500","79,700","18.70M","-1.97%"
"2024- 05- 08","81,300","80,800","81,400","80,500","12.96M","0.00%"
"2024- 05- 07","81,300","79,600","81,300","79,400","24.78M","4.77%"
"2024- 05- 03","77,600","79,000","79,000","77,500","13.06M","-0.51%"
"2024- 05- 02","78,000","77,600","78,600","77,300","18.67M","0.65%"
"2024- 04- 30","77,500","77,000","78,500","76,600","18.82M","1.04%"
"2024- 04- 29","76,700","77,400","77,600","76,200","14.25M","0.00%"
"2024- 04- 26","76,700","77,800","77,900","76,500","12.23M","0.52%"
"2024- 04- 25","76,300","77,300","77,500","76,300","15.39M","-2.93%"
"2024- 04- 24","78,600","77,500","78,800","77,200","21.80M","4.11%"
"2024- 04- 23","75,500","76,400","76,800","75,500","18.04M","-0.79%"
"2024- 04- 22","76,100","77,400","77,500","75,100","30.17M","-1.93%"
"2024- 04- 19","77,600","78,300","78,700","76,300","31.20M","-2.51%"
"2024- 04- 18","79,600","78,800","80,100","78,300","19.80M","0.89%"
"2024- 04- 17","78,900","80,700","80,800","78,900","22.26M","-1.38%"
"2024- 04- 16","80,000","81,200","81,300","79,400","31.02M","-2.68%"
"2024- 04- 15","82,200","82,900","83,200","81,200","26.11M","-1.79%"
"2024- 04- 12","83,700","84,700","84,900","83,200","16.96M","-0.48%"
"2024- 04- 11","84,100","83,200","84,700","82,500","25.34M","0.60%"
"2024- 04- 09","83,600","84,500","84,900","83,100","18.34M","-1.07%"
"2024- 04- 08","84,500","85,200","86,000","84,500","18.50M","0.00%"
"2024- 04- 05","84,500","84,500","85,000","83,800","18.77M","-0.94%"
"2024- 04- 04","85,300","85,200","85,500","84,300","24.81M","1.43%"
"2024- 04- 03","84,100","84,300","85,000","83,500","30.14M","-1.06%"
"2024- 04- 02","85,000","82,900","85,000","82,900","36.81M","3.66%"
"2024- 04- 01","82,000","83,200","83,300","82,000","20.04M","-0.49%"
"2024- 03- 29","82,400","81,200","82,500","80,900","26.85M","1.98%"
"2024- 03- 28","80,800","79,400","81,000","79,200","24.85M","1.25%"
"2024- 03- 27","79,800","79,200","80,000","79,200","17.22M","-0.13%"
"2024- 03- 26","79,900","79,700","80,100","79,200","29.98M","2.17%"
"2024- 03- 25","78,200","79,600","79,800","77,800","18.63M","-0.89%"
"2024- 03- 22","78,900","79,600","79,900","77,800","26.61M","-0.50%"
"2024- 03- 21","79,300","79,200","79,300","77,700","44.36M","3.12%"
"2024- 03- 20","76,900","73,700","77,200","73,400","49.75M","5.63%"
"2024- 03- 19","72,800","72,300","73,000","71,700","15.29M","0.00%"
"2024- 03- 18","72,800","72,600","73,000","72,500","11.45M","0.69%"
"2024- 03- 17","72,300","73,400","72,300","72,300","0.80K","0.00%"
"2024- 03- 15","72,300","73,400","73,700","72,300","22.10M","-2.69%"
"2024- 03- 14","74,300","74,400","74,500","73,600","21.31M","0.27%"
"2024- 03- 13","74,100","73,700","74,100","73,500","15.15M","1.09%"
"2024- 03- 12","73,300","72,600","73,500","72,100","12.95M","1.24%"
"2024- 03- 11","72,400","72,900","73,100","72,300","9.71M","-1.23%"
"2024- 03- 10","73,300","73,300","73,300","73,300","","0.00%"
"2024- 03- 08","73,300","72,800","73,400","72,600","18.07M","1.52%"
"2024- 03- 07","72,200","73,100","73,300","72,200","14.38M","-0.96%"
"2024- 03- 06","72,900","73,200","73,500","72,700","16.09M","-1.09%"
"2024- 03- 05","73,700","74,600","74,800","73,700","18.39M","-1.60%"
"2024- 03- 04","74,900","74,300","75,000","74,000","22.68M","2.04%"
"2024- 03- 03","73,400","73,400","73,400","73,400","","0.00%"
"2024- 02- 29","73,400","72,600","73,400","72,000","20.45M","0.27%"
"2024- 02- 28","73,200","72,900","73,900","72,800","11.63M","0.41%"
"2024- 02- 27","72,900","73,100","73,400","72,700","13.01M","0.14%"
"2024- 02- 26","72,800","72,300","73,200","72,200","14.52M","-0.14%"
"2024- 02- 25","72,900","72,900","72,900","72,900","","0.00%"
"2024- 02- 23","72,900","73,600","74,200","72,900","16.00M","-0.27%"
"2024- 02- 22","73,100","73,800","73,900","72,700","15.05M","0.14%"
"2024- 02- 21","73,000","73,400","73,700","72,900","11.31M","-0.41%"
"2024- 02- 20","73,300","73,700","73,700","72,800","13.59M","-0.68%"
"2024- 02- 19","73,800","72,800","73,900","72,800","12.16M","1.37%"
"2024- 02- 18","72,800","72,800","72,800","72,800","","0.00%"
"2024- 02- 16","72,800","73,300","73,400","72,500","13.23M","-0.27%"
"2024- 02- 15","73,000","74,200","74,400","73,000","14.07M","-1.35%"
"2024- 02- 14","74,000","73,700","74,300","73,700","12.20M","-1.60%"
"2024- 02- 13","75,200","74,800","75,200","74,400","20.51M","1.48%"
"2024- 02- 12","74,100","74,100","74,100","74,100","","0.00%"
"2024- 02- 08","74,100","75,000","75,200","73,600","20.25M","-1.20%"
"2024- 02- 07","75,000","74,600","75,500","74,300","16.52M","0.81%"
"2024- 02- 06","74,400","74,300","74,700","73,300","13.94M","0.13%"
"2024- 02- 05","74,300","74,200","74,800","73,500","18.89M","-1.20%"
"2024- 02- 04","75,200","75,200","75,200","75,200","","0.00%"
"2024- 02- 02","75,200","74,000","75,200","73,700","14.85M","2.17%"
"2024- 02- 01","73,600","73,000","74,200","72,900","19.76M","1.24%"
"2024- 01- 31","72,700","73,400","74,000","72,500","14.89M","-2.15%"
"2024- 01- 30","74,300","75,000","75,300","73,700","12.04M","-0.13%"
"2024- 01- 29","74,400","73,800","75,200","73,500","13.86M","1.36%"
"2024- 01- 28","73,400","73,400","73,400","73,400","","0.00%"
"2024- 01- 26","73,400","73,700","74,500","73,300","10.98M","-0.94%"
"2024- 01- 25","74,100","74,200","74,800","73,700","10.66M","0.14%"
"2024- 01- 24","74,000","75,200","75,200","73,500","12.69M","-1.60%"
"2024- 01- 23","75,200","75,700","75,800","74,300","14.72M","0.13%"
"2024- 01- 22","75,100","75,900","76,000","75,000","19.62M","0.54%"
"2024- 01- 21","74,700","74,700","74,700","74,700","","0.00%"
"2024- 01- 19","74,700","73,500","74,700","73,000","23.20M","4.18%"
"2024- 01- 18","71,700","71,600","72,000","70,700","17.64M","0.99%"
"2024- 01- 17","71,000","73,100","73,300","71,000","22.05M","-2.20%"
"2024- 01- 16","72,600","73,500","73,700","72,500","14.39M","-1.76%"
"2024- 01- 15","73,900","73,200","74,000","73,200","12.97M","1.09%"
"2024- 01- 14","73,100","73,100","73,100","73,100","","0.00%"
"2024- 01- 12","73,100","73,000","74,100","72,800","12.97M","-0.14%"
"2024- 01- 11","73,200","72,900","73,600","72,700","27.73M","-0.54%"
"2024- 01- 10","73,600","75,000","75,200","73,200","19.95M","-1.47%"
"2024- 01- 09","74,700","77,400","77,700","74,300","25.83M","-2.35%"
"2024- 01- 08","76,500","77,000","77,500","76,400","11.02M","-0.13%"
"2024- 01- 07","76,600","76,600","76,600","76,600","","0.00%"
"2024- 01- 05","76,600","76,700","77,100","76,400","11.20M","0.00%"
"2024- 01- 04","76,600","76,100","77,300","76,100","15.05M","-0.52%"
"2024- 01- 03","77,000","78,500","78,800","77,000","21.55M","-3.27%"
"2024- 01- 02","79,600","78,200","79,800","78,200","16.91M","1.40%"
"2023- 12- 28","78,500","77,700","78,500","77,500","17.73M","0.64%"
"2023- 12- 27","78,000","76,700","78,000","76,500","20.58M","1.83%"
"2023- 12- 26","76,600","76,100","76,700","75,700","13.10M","0.92%"
"2023- 12- 25","75,900","75,900","75,900","75,900","","0.00%"
"2023- 12- 22","75,900","75,800","76,300","75,400","14.48M","1.20%"
"2023- 12- 21","75,000","74,600","75,000","74,300","13.36M","0.27%"
"2023- 12- 20","74,800","74,200","74,900","73,800","16.83M","1.91%"
"2023- 12- 19","73,400","73,000","73,400","72,800","8.88M","0.69%"
"2023- 12- 18","72,900","73,300","73,400","72,800","9.50M","-0.55%"
"2023- 12- 17","73,300","73,300","73,300","73,300","","0.00%"
"2023- 12- 15","73,300","73,800","74,000","73,200","14.89M","0.27%"
"2023- 12- 14","73,100","74,100","74,300","72,500","27.48M","0.41%"
"2023- 12- 13","72,800","73,300","73,500","72,800","12.32M","-0.95%"
"2023- 12- 12","73,500","73,300","73,500","73,100","13.54M","0.68%"
"2023- 12- 11","73,000","72,800","73,000","72,200","9.41M","0.55%"
"2023- 12- 10","72,600","72,600","72,600","72,600","","0.00%"
"2023- 12- 08","72,600","72,100","72,800","71,900","10.12M","1.54%"
"2023- 12- 07","71,500","71,800","71,900","71,100","8.85M","-0.28%"
"2023- 12- 06","71,700","71,800","72,100","71,600","8.11M","0.70%"
"2023- 12- 05","71,200","72,300","72,400","71,200","12.01M","-1.93%"
"2023- 12- 04","72,600","72,800","72,900","72,400","9.89M","0.83%"
"2023- 12- 03","72,000","72,000","72,000","72,000","","0.00%"
"2023- 12- 01","72,000","72,400","72,500","71,700","9.78M","-1.10%"
"2023- 11- 30","72,800","72,700","72,800","72,200","15.23M","0.14%"
"2023- 11- 29","72,700","72,400","72,800","72,200","8.91M","0.00%"
"2023- 11- 28","72,700","71,400","72,700","71,300","13.27M","1.96%"
"2023- 11- 27","71,300","71,500","72,100","71,100","8.67M","-0.56%"
"2023- 11- 26","71,700","71,700","71,700","71,700","","0.00%"
"2023- 11- 24","71,700","72,400","72,600","71,700","6.39M","-0.97%"
"2023- 11- 23","72,400","73,000","73,200","72,200","6.70M","-0.55%"
"2023- 11- 22","72,800","72,200","73,000","71,900","11.09M","0.00%"
"2023- 11- 21","72,800","73,100","73,400","72,700","9.64M","0.14%"
"2023- 11- 20","72,700","72,100","73,000","72,100","10.58M","0.28%"
"2023- 11- 19","72,500","72,500","72,500","72,500","","0.00%"
"2023- 11- 17","72,500","72,300","73,000","72,300","10.85M","-0.41%"
"2023- 11- 16","72,800","72,500","73,000","72,300","14.55M","0.83%"
"2023- 11- 15","72,200","71,600","72,200","71,500","20.06M","1.98%"
"2023- 11- 14","70,800","71,000","71,100","70,600","9.54M","0.57%"
"2023- 11- 13","70,400","71,300","71,300","70,300","9.21M","-0.14%"
"2023- 11- 12","70,500","70,500","70,500","70,500","","0.00%"
"2023- 11- 10","70,500","70,000","70,500","69,500","9.09M","0.28%"
"2023- 11- 09","70,300","69,900","70,800","69,600","12.27M","0.57%"
"2023- 11- 08","69,900","71,300","71,400","69,700","12.73M","-1.41%"
"2023- 11- 07","70,900","70,600","70,900","70,000","16.80M","0.00%"
"2023- 11- 06","70,900","69,800","70,900","69,300","22.05M","1.87%"
"2023- 11- 05","69,600","69,600","69,600","69,600","","0.00%"
"2023- 11- 03","69,600","69,700","70,200","69,500","10.28M","-0.14%"
"2023- 11- 02","69,700","70,000","70,000","69,400","16.24M","1.60%"
"2023- 11- 01","68,600","67,500","68,900","67,300","13.67M","2.54%"
"2023- 10- 31","66,900","67,600","68,300","66,900","13.75M","-0.59%"
"2023- 10- 30","67,300","66,800","67,800","66,700","10.12M","0.00%"
"2023- 10- 29","67,300","67,300","67,300","67,300","","0.00%"
"2023- 10- 27","67,300","67,100","67,300","66,700","11.25M","0.90%"
"2023- 10- 26","66,700","67,000","67,900","66,700","14.59M","-1.91%"
"2023- 10- 25","68,000","68,800","68,800","67,900","10.54M","-0.73%"
"2023- 10- 24","68,500","68,700","68,800","67,700","12.75M","0.15%"
"2023- 10- 23","68,400","68,700","69,100","68,200","10.61M","-0.58%"
"2023- 10- 22","68,800","68,800","68,800","68,800","","0.00%"
"2023- 10- 20","68,800","68,900","69,200","68,100","15.11M","-1.01%"
"2023- 10- 19","69,500","69,700","70,000","69,400","13.06M","-1.42%"
"2023- 10- 18","70,500","68,900","70,500","68,800","16.41M","1.59%"
"2023- 10- 17","69,400","67,700","69,900","67,400","17.21M","3.12%"
"2023- 10- 16","67,300","67,900","68,500","66,800","12.54M","-1.03%"
"2023- 10- 15","68,000","68,000","68,000","68,000","","0.00%"
"2023- 10- 13","68,000","68,000","68,500","67,700","9.56M","-1.31%"
"2023- 10- 12","68,900","68,600","69,700","68,200","19.08M","1.03%"
"2023- 10- 11","68,200","68,600","69,400","67,900","21.82M","2.71%"
"2023- 10- 10","66,400","66,200","67,600","66,200","19.11M","0.61%"
"2023- 10- 09","66,000","66,000","66,000","66,000","","0.00%"
"2023- 10- 06","66,000","67,100","67,300","66,000","14.19M","-1.05%"
"2023- 10- 05","66,700","67,300","67,400","66,700","15.85M","-1.19%"
"2023- 10- 04","67,500","67,400","67,700","66,700","22.46M","-1.32%"
"2023- 10- 03","68,400","68,400","68,400","68,400","","0.00%"
"2023- 09- 27","68,400","68,600","69,100","68,200","13.08M","-0.29%"
"2023- 09- 26","68,600","70,000","70,000","68,400","12.63M","-1.15%"
"2023- 09- 25","69,400","68,500","69,700","68,500","13.34M","0.87%"
"2023- 09- 24","68,800","68,800","68,800","68,800","","0.00%"
"2023- 09- 22","68,800","68,300","68,900","68,300","9.42M","-0.15%"
"2023- 09- 21","68,900","69,200","69,800","68,800","10.73M","-1.01%"
"2023- 09- 20","69,600","70,000","70,300","69,500","10.54M","-0.29%"
"2023- 09- 19","69,800","70,400","70,800","69,600","11.68M","-0.57%"
"2023- 09- 18","70,200","71,300","71,700","70,200","15.93M","-2.50%"
"2023- 09- 17","72,000","72,000","72,000","72,000","","0.00%"
"2023- 09- 15","72,000","71,700","72,300","71,400","17.51M","0.42%"
"2023- 09- 14","71,700","71,200","71,800","70,800","20.90M","1.13%"
"2023- 09- 13","70,900","71,100","71,600","70,300","15.85M","0.57%"
"2023- 09- 12","70,500","70,800","71,000","70,400","11.65M","-0.42%"
"2023- 09- 11","70,800","70,400","70,800","70,000","11.69M","0.71%"
"2023- 09- 10","70,300","70,300","70,300","70,300","","0.00%"
"2023- 09- 08","70,300","70,200","70,300","69,600","10.58M","-0.14%"
"2023- 09- 07","70,400","70,000","70,600","69,600","13.30M","0.57%"
"2023- 09- 06","70,000","70,700","70,800","69,700","11.39M","-0.99%"
"2023- 09- 05","70,700","70,900","71,500","70,200","12.28M","-0.70%"
"2023- 09- 04","71,200","72,900","72,900","70,700","26.20M","0.28%"
"2023- 09- 03","71,000","71,000","71,000","71,000","","0.00%"
"2023- 09- 01","71,000","66,800","71,000","66,700","29.42M","6.13%"
"2023- 08- 31","66,900","67,100","67,200","66,400","15.42M","-0.30%"
"2023- 08- 30","67,100","67,300","67,700","67,100","9.11M","0.45%"
"2023- 08- 29","66,800","66,900","67,200","66,600","8.97M","0.00%"
"2023- 08- 28","66,800","66,800","67,000","66,500","5.78M","-0.45%"
"2023- 08- 27","67,100","67,100","67,100","67,100","","0.00%"
"2023- 08- 25","67,100","67,100","67,400","66,900","7.00M","-1.61%"
"2023- 08- 24","68,200","68,300","68,700","67,900","14.93M","1.64%"
"2023- 08- 23","67,100","66,700","67,100","66,400","9.50M","0.75%"
"2023- 08- 22","66,600","67,200","67,700","66,300","10.46M","0.00%"
"2023- 08- 21","66,600","66,600","67,100","66,300","9.56M","0.45%"
"2023- 08- 20","66,300","66,300","66,300","66,300","","0.00%"
"2023- 08- 18","66,300","66,000","66,700","65,800","11.63M","-0.60%"
"2023- 08- 17","66,700","66,300","66,800","66,000","10.54M","-0.45%"
"2023- 08- 16","67,000","66,700","67,100","66,300","13.09M","-0.45%"
"2023- 08- 15","67,300","67,300","67,300","67,300","","0.00%"
"2023- 08- 14","67,300","67,500","67,900","66,900","9.33M","-0.30%"
"2023- 08- 13","67,500","67,500","67,500","67,500","","0.00%"
"2023- 08- 11","67,500","68,400","68,800","67,500","9.63M","-0.74%"
"2023- 08- 10","68,000","68,300","68,500","67,800","10.17M","-1.31%"
"2023- 08- 09","68,900","68,000","69,600","67,900","17.16M","1.92%"
"2023- 08- 08","67,600","69,000","69,100","67,400","14.63M","-1.31%"
"2023- 08- 07","68,500","67,700","69,200","67,600","10.89M","0.29%"
"2023- 08- 06","68,300","68,300","68,300","68,300","","0.00%"
"2023- 08- 04","68,300","68,800","69,100","68,200","12.26M","-0.73%"
"2023- 08- 03","68,800","69,900","70,200","68,500","19.35M","-1.57%"
